date,open,high,low,close,volume
2025-04-08,242.2384,246.6574,246.5962,246.6268,4412669
2025-04-09,246.6268,246.9773,245.1865,246.0819,1926548
2025-04-10,246.0819,245.102,243.2725,244.1873,4491818
2025-04-11,244.1873,247.9884,246.6671,247.3277,4279044
2025-04-14,247.3277,245.8976,245.3234,245.6105,6541084
2025-04-15,245.6105,251.3152,250.9389,251.1271,5570121
2025-04-16,251.1271,255.5217,250.9869,253.2543,7757996
2025-04-17,253.2543,253.9878,249.715,251.8514,2524611
2025-04-18,251.8514,259.1615,257.9063,258.5339,750231
2025-04-21,258.5339,257.2086,256.2686,256.7386,1561516
2025-04-22,256.7386,261.9605,256.2651,259.1128,5074475
2025-04-23,259.1128,260.6431,259.6031,260.1231,5235524
2025-04-24,260.1231,264.854,263.7413,264.2976,3872105
2025-04-25,264.2976,270.8735,267.8816,269.3776,7241499
2025-04-28,269.3776,269.9771,269.1468,269.5619,1478935
2025-04-29,269.5619,267.6253,266.8066,267.2159,5767528
2025-04-30,267.2159,268.9274,268.6237,268.7756,1530451
2025-05-01,268.7756,268.9513,264.4059,266.6786,2630118
2025-05-02,266.6786,274.1219,272.4424,273.2822,920993
2025-05-05,273.2822,274.0483,273.5765,273.8124,3901461
2025-05-06,273.8124,273.2509,272.1421,272.6965,2760791
2025-05-07,272.6965,277.677,269.09,273.3835,746331
2025-05-08,273.3835,271.3235,266.8372,269.0803,3531830
2025-05-09,269.0803,267.8764,264.2057,266.0411,5785478
2025-05-12,266.0411,270.2925,269.6717,269.9821,4884575
2025-05-13,269.9821,268.2506,267.6347,267.9426,5101318
2025-05-14,267.9426,264.7251,264.6287,264.6769,7774324
2025-05-15,264.6769,266.919,266.0147,266.4668,4580790
2025-05-16,266.4668,270.9827,269.7502,270.3664,5541820
2025-05-19,270.3664,273.1505,272.4314,272.7909,3296749
2025-05-20,272.7909,277.8298,274.478,276.1539,4366585
2025-05-21,276.1539,274.5613,272.9176,273.7394,3252690
2025-05-22,273.7394,269.6375,268.7412,269.1893,7039460
2025-05-23,269.1893,275.4045,272.9259,274.1652,1503510
2025-05-26,274.1652,273.6794,272.6959,273.1876,4711422
2025-05-27,273.1876,273.8183,271.0783,272.4483,1571192
2025-05-28,272.4483,277.5015,276.3156,276.9085,6923326
2025-05-29,276.9085,279.2464,278.4468,278.8466,3915473
2025-05-30,278.8466,281.2804,279.6404,280.4604,2360371
2025-06-02,280.4604,288.8015,287.0557,287.9286,4697099
2025-06-03,287.9286,286.5831,285.0158,285.7995,7937494
2025-06-04,285.7995,291.2237,286.9484,289.0861,4010764
2025-06-05,289.0861,289.5739,289.1675,289.3707,2071480
2025-06-06,289.3707,291.1687,289.6153,290.392,3910956
2025-06-09,290.392,295.9722,295.7401,295.8561,2430873
2025-06-10,295.8561,299.2973,296.2105,297.7539,4115590
2025-06-11,297.7539,300.6354,298.9115,299.7734,5481467
2025-06-12,299.7734,304.6527,302.8424,303.7476,7972233
2025-06-13,303.7476,302.7466,302.2754,302.511,6950550
2025-06-16,302.511,299.6466,299.4928,299.5697,2860901
2025-06-17,299.5697,296.0346,295.8174,295.926,7917538
2025-06-18,295.926,289.4034,288.82,289.1117,7556057
2025-06-19,289.1117,296.5608,296.2852,296.423,3689858
2025-06-20,296.423,292.8638,292.3611,292.6125,7738225
2025-06-23,292.6125,293.7669,290.0814,291.9242,6954858
2025-06-24,291.9242,292.1906,289.8961,291.0434,3452053
2025-06-25,291.0434,293.2225,291.1907,292.2066,3791987
2025-06-26,292.2066,295.7074,294.6317,295.1696,5113311
2025-06-27,295.1696,299.3838,297.2615,298.3227,6095460
2025-06-30,298.3227,297.4638,295.1992,296.3315,4917338
2025-07-01,296.3315,296.8632,294.7899,295.8265,4603099
2025-07-02,295.8265,298.6695,295.1714,296.9204,7300850
2025-07-03,296.9204,296.8399,295.4091,296.1245,6366862
2025-07-04,296.1245,302.2595,301.7049,301.9822,7335517
2025-07-07,301.9822,305.8505,301.8651,303.8578,1290671
2025-07-08,303.8578,307.1226,306.1598,306.6412,7074463
2025-07-09,306.6412,310.4154,307.9504,309.1829,5007863
2025-07-10,309.1829,314.2469,313.0763,313.6616,4763272
2025-07-11,313.6616,315.2435,313.6324,314.438,5188195
2025-07-14,314.438,309.9114,309.4395,309.6755,1084718
2025-07-15,309.6755,311.6611,310.8542,311.2577,5992952
2025-07-16,311.2577,310.3452,307.5087,308.9269,6792971
2025-07-17,308.9269,307.1703,306.9609,307.0656,2694358
2025-07-18,307.0656,313.0276,305.6257,309.3266,7036738
2025-07-21,309.3266,314.2863,313.8168,314.0516,2308566
2025-07-22,314.0516,316.2753,312.1766,314.226,3004973
2025-07-23,314.226,317.0092,313.9654,315.4873,5536976
2025-07-24,315.4873,323.0961,321.0929,322.0945,6797042
2025-07-25,322.0945,323.7265,322.5202,323.1233,5713029
2025-07-28,323.1233,335.4993,331.4416,333.4705,4552579
2025-07-29,333.4705,337.1166,334.5671,335.8419,7700262
2025-07-30,335.8419,331.2179,326.6199,328.9189,1269565
2025-07-31,328.9189,333.2434,330.7675,332.0054,6298354
2025-08-01,332.0054,333.9432,333.3119,333.6275,4196944
2025-08-04,333.6275,340.4725,337.3933,338.9329,4384175
2025-08-05,338.9329,343.297,340.272,341.7845,7336455
2025-08-06,341.7845,342.4452,340.1938,341.3195,2617191
2025-08-07,341.3195,337.2616,335.6235,336.4425,2109425
2025-08-08,336.4425,336.4107,334.9901,335.7004,2803707
2025-08-11,335.7004,333.7961,330.9865,332.3913,2039663
2025-08-12,332.3913,331.7982,328.5675,330.1828,1498899
2025-08-13,330.1828,332.9673,332.2785,332.6229,5962610
2025-08-14,332.6229,339.936,338.9787,339.4574,2598729
2025-08-15,339.4574,341.9496,340.3929,341.1712,4802096
2025-08-18,341.1712,338.861,333.9612,336.4111,7737310
2025-08-19,336.4111,338.6776,337.9467,338.3122,2320844
2025-08-20,338.3122,345.9342,340.6822,343.3082,5981420
2025-08-21,343.3082,341.0011,340.8139,340.9075,1451302
2025-08-22,340.9075,342.3253,338.5984,340.4618,4705089
2025-08-25,340.4618,343.3317,337.9164,340.624,1620803
2025-08-26,340.624,338.7625,336.3016,337.5321,1405112
2025-08-27,337.5321,340.4141,340.1262,340.2702,7639845
2025-08-28,340.2702,341.5966,338.1606,339.8786,4235447
2025-08-29,339.8786,342.8532,340.5398,341.6965,7649782
2025-09-01,341.6965,338.9134,337.443,338.1782,4364860
2025-09-02,338.1782,336.7775,336.2396,336.5085,650653
2025-09-03,336.5085,339.8987,339.1815,339.5401,7108792
2025-09-04,339.5401,339.8467,336.405,338.1258,4957910
2025-09-05,338.1258,346.3214,344.2979,345.3097,2988144
2025-09-08,345.3097,344.1578,343.3638,343.7608,6462413
2025-09-09,343.7608,347.0747,342.5099,344.7923,5627319
2025-09-10,344.7923,350.1166,347.4378,348.7772,3983978
2025-09-11,348.7772,343.1623,342.8256,342.994,3956537
2025-09-12,342.994,336.0489,335.798,335.9234,6442654
2025-09-15,335.9234,331.4198,328.4367,329.9283,3988882
2025-09-16,329.9283,338.2979,331.8333,335.0656,6339741
2025-09-17,335.0656,334.9735,330.9343,332.9539,7016193
2025-09-18,332.9539,344.2637,342.6094,343.4366,5588539
2025-09-19,343.4366,341.3197,341.1231,341.2214,7435426
2025-09-22,341.2214,342.3709,341.7901,342.0805,6280554
2025-09-23,342.0805,349.9016,347.247,348.5743,886213
2025-09-24,348.5743,357.2852,357.0638,357.1745,5797340
2025-09-25,357.1745,366.608,365.8528,366.2304,2996589
2025-09-26,366.2304,373.5372,369.8448,371.691,916690
2025-09-29,371.691,376.9029,375.8966,376.3997,5717881
2025-09-30,376.3997,379.4348,378.9638,379.1993,1663951
